Origin,Artist_Name,Artwork_Name,Year
None,Natalia Goncharova,The evangelists (in four parts),1911
None,Natalia Goncharova,The ice cutters,1911
None,Natalia Goncharova,The little station,1911
None,Natalia Goncharova,The rowers,1911
None,Natalia Goncharova,Washerwomen,1911
None,Natalia Goncharova,Woodcutters,1911
None,Natalia Goncharova,Flowers,1912
None,Natalia Goncharova,Icon painting motifs,1912
None,Natalia Goncharova,Sabbath,1912
None,Natalia Goncharova,Still life with ham,1912
None,Natalia Goncharova,Airplane over train,1913
None,Natalia Goncharova,"Cats (Rayonist perception in rose, black and yellow)",1913
None,Natalia Goncharova,Cyclist,1913
None,Natalia Goncharova,Dynamo machine,1913
None,Natalia Goncharova,Electric lamp,1913
None,Natalia Goncharova,Portrait of Larianov,1913
None,Natalia Goncharova,Rayonist lilies,1913
None,Natalia Goncharova,"The weaver (loom+woman), 191",1913
None,Natalia Goncharova,Yellow and green forest,1913
None,Natalia Goncharova,Cockerel,1914
None,Natalia Goncharova,"Composition, 191",1914
None,Natalia Goncharova,Espagnole,1914
None,Natalia Goncharova,"Forest (Red-green), 191",1914
None,Natalia Goncharova,Liturgy - sketch of a costume,1914
None,Natalia Goncharova,Liturgy six winged Seraph,1914
None,Natalia Goncharova,"Liturgy, St. Andrew",1914
None,Natalia Goncharova,"Liturgy, The Seraph's costume",1914
None,Natalia Goncharova,Russian woman's costume from Le coq d'or,1914
None,Natalia Goncharova,Mask,1915
None,Natalia Goncharova,Still Life with a Tige,1915
None,Natalia Goncharova,"Orange Vendor, Spain",1916
None,Natalia Goncharova,"Spanish Dancers, ",1918
None,Natalia Goncharova,Design for final backcloth,1926
None,Nathan Oliveira,The Great Bird,1955
None,Nathan Oliveira,Death of an Ant,1956
None,Nathan Oliveira,Seated Man with Dog,1957
None,Nathan Oliveira,For Manolete,1958
None,Nathan Oliveira,Adolescent by the Bed,1959
None,Nathan Oliveira,Standing Figure with Hands on Belt,1960
None,Nathan Oliveira,Woman Standing in Open Box,1960
None,Nathan Oliveira,For Lotte,1961
None,Nathan Oliveira,"Man with a Hat, Cane and Glove",1961
None,Nathan Oliveira,Nineteen Twenty-Nine,1961
None,Nathan Oliveira,Running Dog,1961
None,Nathan Oliveira,Standing Woman,1961
None,Nathan Oliveira,Untitled,1961
None,Nathan Oliveira,Battle of Little Big Horn,1964
None,Nathan Oliveira,Beauty and the Beast,1964
None,Nathan Oliveira,Head Shapes,1964
None,Nathan Oliveira,Untitled Female Nude,1965
None,Nathan Oliveira,Head,1967
None,Nathan Oliveira,Standing Figure,1970
None,Nathan Oliveira,Golden Head,1986
None,Nathan Oliveira,Hawk,1989
None,Nathan Oliveira,Imi #73,1989
None,Nathan Oliveira,Imi,1989
None,Nathan Oliveira,Untitled,1989
None,Nathan Oliveira,Blue Head,1990
None,Nathan Oliveira,"Untitled, Standing Figure",1990
None,Nathan Oliveira,Untitled,1992
None,Nathan Oliveira,Stelae #17,1993
None,Natori Shunsen,Gion no Nakako,1915
None,Natori Shunsen,Kichiemon in the role of Yura Hyogo,1915
None,Natori Shunsen,Ritsuko in the role of Okon,1915
None,Natori Shunsen,Taminosuke in the role of Otsuma,1915
None,Natori Shunsen,Uzaemon in the role of Shirai Gonpachi,1915
None,Natori Shunsen,Nakamura Ganjiro as Kamiya Jihei,1916
None,Natori Shunsen,Kataoka Nizaemon as Honzo,1925
None,Natori Shunsen,Nakamura Ganjiro as Tojuro,1925
None,Natori Shunsen,Ichimura Uzaemon as Naoji,1925
None,Natori Shunsen,Ichiikawa Chusha in the role of Mitsuhide,1926
None,Natori Shunsen,Ichikawa Sansho as a Sweetmeat Peddler,1926
None,Natori Shunsen,Study of the actor Nakamura Kichiemon as Otokonosuke,1926
None,Natori Shunsen,Ichikawa Sadanji as Narukami,1926
None,Natori Shunsen,"Nakamura Fukusuke in the role of Soshichi, a smuggler",1927
None,Natori Shunsen,Sawamura Sojoro as Narihira Reizo,1927
None,Natori Shunsen,Otani Tomoemon as Kanshojo,1927
None,Natori Shunsen,Bando Jusaburo in the role of Seigoro,1928
None,Natori Shunsen,Morita Kanya as Genta Kagesuse,1928
None,Natori Shunsen,Nakamura Fukusuke as Ohan,1928
None,Natori Shunsen,Ichikawa Sadanji as Sukune Taro,1928
None,Natori Shunsen,Woman Combing Hair,1928
None,Natori Shunsen,Sawamura Gennosuke as Nikki Danjo,1928
None,Natori Shunsen,Maiko Preparing Coiffure,1928
None,Natori Shunsen,Ichikawa Sadanji as Moroboshi Chuya ,1931
None,Natori Shunsen,Onoe Baiko as Aburaya Okon,1931
None,Natori Shunsen,Onoe Kikugoro as Omatsuri Sanshichi,1931
None,Natori Shunsen,Mizutani Yaeko as Tsubaki-hime in La Traviata,1931
None,Natori Shunsen,Matsumoto Koshiro VII as Benkei,1935
None,Natori Shunsen,Lion Dance,1950
None,Natori Shunsen,Matsumoto Koshiro as Watanabe no Tsuna,1951
None,Natori Shunsen,Ichikawa Ebiso as Hayano Kanpei in Chushingura,1951
None,Natori Shunsen,Onoe Shoroku as Priest in Tsuchigumo,1951
None,Natori Shunsen,Otani Tomoemon as the Spirit of Snow,1951
None,Natori Shunsen,Nakamura Utaemon as Hanako in Musume Dojoji,1951
None,Natori Shunsen,Nakamura Tomijuro as Kamuro in the Dance of Hane no Kamuro,1952
None,Natori Shunsen,Morita Kan'ya as Kitsune Tadanobu in Yoshitsune Senbon Zakura,1952
None,Natori Shunsen,Kitaoka Nizaemon as Wakasanosuke in Chushingura,1953
None,Natori Shunsen,Ichikawa Sansho as Umeo in Kurumabiki,1953
None,Natori Shunsen,Nakamura Tokizo as Taruya Osen,1953
None,Natori Shunsen,Hanayagi Jusuke as the Fox Spirit in Kokaji,1954
None,Natori Shunsen,Ichikawa Sadanji as Yoshiro in the Dance Modori-Kago,1954
None,Natori Shunsen,Nakamura Ganjiro as Oman,1954
None,Naum Gabo,Head No. 2,1916
None,Naum Gabo,Head No. 2,1916
None,Naum Gabo,"Kinetic Construction (Standing Wave), 191",1920
None,Naum Gabo,"Kinetic Construction (Standing Wave), 191",1920
None,Naum Gabo,Model for 'Column',1921
None,Naum Gabo,Model for 'Column',1921
None,Naum Gabo,Circular Relief,1925
None,Naum Gabo,Model for 'Rotating Fountain',1925
None,Naum Gabo,Circular Relief,1925
None,Naum Gabo,Model for 'Rotating Fountain',1925
None,Naum Gabo,Red Cavern,1926
None,Naum Gabo,Red Cavern,1926
None,Naum Gabo,Model for 'Construction in Space 'Two Cones'',1927
None,Naum Gabo,Model for 'Construction in Space 'Two Cones'',1927
None,Naum Gabo,"Model for 'Torsion', ",1928
None,Naum Gabo,"Model for 'Torsion', ",1928
None,Naum Gabo,Two Cubes (Demonstrating the Stereometric Method),1930
None,Naum Gabo,Two Cubes (Demonstrating the Stereometric Method),1930
None,Naum Gabo,Construction on a Line,1937
None,Naum Gabo,Model for 'Spheric Theme',1937
None,Naum Gabo,Construction on a Line,1937
None,Naum Gabo,Model for 'Spheric Theme',1937
None,Naum Gabo,"Construction in Space (Crystal), 193",1939
None,Naum Gabo,"Construction in Space (Crystal), 193",1939
None,Naum Gabo,Construction in Space with Crystalline Centre,1940
None,Naum Gabo,Construction in Space with Crystalline Centre,1940
None,Naum Gabo,Spiral Theme,1941
None,Naum Gabo,Spiral Theme,1941
None,Naum Gabo,Linear Construction No. 1,1943
None,Naum Gabo,Linear Construction No. 1,1943
None,Naum Gabo,"Model for 'Construction in Space, Suspended'",1965
None,Naum Gabo,"Model for 'Construction in Space, Suspended'",1965
None,Neil Welliver,Floating Figures,1959
None,Neil Welliver,Figures Under Tree,1964
None,Neil Welliver,The Beautiful Gabrielle and the Marechale de Balagny,1964
None,Neil Welliver,Amon's Orchard,1964
None,Neil Welliver,Couple with Leslie,1965
None,Neil Welliver,Man in Canoe.jpg,1966
None,Neil Welliver,Red Slips,1967
None,Neil Welliver,Figure with Shirt,1967
None,Neil Welliver,Twice,1967
None,Neil Welliver,Untitled (Two Figures with Lilies),1967
None,Neil Welliver,Figure with Child,1967
None,Neil Welliver,Nude in Striped Robe #2,1968
None,Neil Welliver,Study for Midday Barren,1972
None,Neil Welliver,Cascade,1974
None,Neil Welliver,Beaver Pond,1976
None,Neil Welliver,Briggs Meadow,1977
None,Neil Welliver,Lower Ducktrap,1978
None,Neil Welliver,Big Flowage,1979
None,Neil Welliver,Canadian Geese,1979
None,Neil Welliver,Study for Clouds I,1979
None,Neil Welliver,Study for Clouds II,1979
None,Neil Welliver,Edwin Before Osprey Nest,1980
None,Neil Welliver,The Blue Pool,1980
None,Neil Welliver,Study for Low Water - Knight's Flowage,1980
None,Neil Welliver,Shadow on Brigg's Meadow,1981
None,Neil Welliver,Shadow on Frankfort Barren.jpg,1982
None,Neil Welliver,Blueberries in Fissures,1983
None,Neil Welliver,Midday Barren,1983
None,Neil Welliver,High Water Mark,1984
None,Neil Welliver,New Dams in Meadow,1984
None,Neil Welliver,Study for Little Spruce,1985
None,Neil Welliver,Trout and Reflected Tree,1985
None,Neil Welliver,Study for Flat Boulder Reflected,1986
None,Neil Welliver,Base of Falls,1989
None,Neil Welliver,Islands Allagash,1990
None,Neil Welliver,Study for Head of Passagassawaukeg,1992
None,Neil Welliver,Hope to Megunticook,1992
None,Neil Welliver,Two Trout & Reflection,1994
None,Neil Welliver,Flotsam-Allagash,1995
None,Neil Welliver,Pileated Woodpecker,1995
None,Neil Welliver,Illusory Flowage,1996
None,Neil Welliver,Study for Falls - Jam Brook,1996
None,Neil Welliver,"Study for Ice Flow, Allagash",1996
None,Neil Welliver,Blueberry Burn Morey's Hill,1997
None,Neil Welliver,Study for Aqua Spring,1997
None,Neil Welliver,Study for Blue Ducktrap,1998
None,Neil Welliver,Stumps and Allagash,1998
None,Nelson Shanks,Self-Portrait,1987
None,Nelson Shanks,Portrait of Margaret the Lady Thatcher,1999
None,Niccolo Cannicci,Il passo della Futa,1914
None,Nicholas Krushenick,Untitled,1961
None,Nicholas Krushenick,Untitled,1962
None,Nicholas Krushenick,Quick Red Fox,1963
None,Nicholas Krushenick,Untitled,1963
None,Nicholas Krushenick,Flying Circus,1965
None,Nicholas Krushenick,James Bond Meets Pussy Galore,1965
None,Nicholas Krushenick,Untitled,1965
None,Nicholas Krushenick,Crossover,1972
None,Nicholas Krushenick,Wire Mill,1973
None,Nicholas Krushenick,Boston Tea Party,1975
None,Nicholas Krushenick,Over the Rainbow,1978
None,Nicholas Krushenick,Greenwood,1979
None,Nicholas Krushenick,Ancient Image,1984
None,Nicholas Krushenick,Grand Entrance,1987
None,Nicholas Krushenick,Skyscape II,1988
None,Nicholas Krushenick,Pumpkin,1998
None,Nicholas Krushenick,Untitled,1998
None,Nicholas Roerich,"Diggers, ",1900
None,Nicholas Roerich,"Duck's head, ",1900
None,Nicholas Roerich,Man with a horn,1900
None,Nicholas Roerich,"Sketch to ""Holy fire""""""""""""""",1900
None,Nicholas Roerich,Spies,1900
None,Nicholas Roerich,Vladimir campaign to Korsun (Red Sails),1900
None,Nicholas Roerich,Wait,1900
None,Nicholas Roerich,Boats,1901
None,Nicholas Roerich,"Green fjord, ",1901
None,Nicholas Roerich,Idols,1901
None,Nicholas Roerich,Idols,1901
None,Nicholas Roerich,"Illustration to ""Feast of Peter the Great""""""""""""""",1901
None,Nicholas Roerich,Ominous,1901
None,Nicholas Roerich,Ominous,1901
None,Nicholas Roerich,Ominous,1901
None,Nicholas Roerich,Ominous,1901
None,Nicholas Roerich,Ominous,1901
None,Nicholas Roerich,Pen drawing of two idols in his letter to V. Stasov,1901
None,Nicholas Roerich,Seagull,1901
None,Nicholas Roerich,Skulls,1901
None,Nicholas Roerich,Study,1901
None,Nicholas Roerich,Study,1901
None,Nicholas Roerich,Study,1901
None,Nicholas Roerich,Visitors from over the sea,1901
None,Nicholas Roerich,Wait,1901
None,Nicholas Roerich,Building a City,1902
None,Nicholas Roerich,Hearth,1902
None,Nicholas Roerich,Old town,1902
None,Nicholas Roerich,"Sketch of man with buggle, ",1902
None,Nicholas Roerich,"Study to ""Building a City""""""""""""""",1902
None,Nicholas Roerich,The fading day,1902
None,Nicholas Roerich,Building the ships,1903
None,Nicholas Roerich,"Church of Assumption in Pskov, ",1903
None,Nicholas Roerich,Cross on the Truvor mound,1903
None,Nicholas Roerich,Daning (Horovod),1903
None,Nicholas Roerich,House of God,1903
None,Nicholas Roerich,Intercession of the Theotokos,1903
None,Nicholas Roerich,Izborsk. Towers.,1903
None,Nicholas Roerich,Izborsk. Towers.,1903
None,Nicholas Roerich,Kostroma. Belfry of Ipatievsky monastery.,1903
None,Nicholas Roerich,Kostroma. Romanov boyars tower.,1903
None,Nicholas Roerich,Kovno. Castle of crusaders.,1903
None,Nicholas Roerich,Kovno. Old church.,1903
None,Nicholas Roerich,Kremlin tower in Novgorod,1903
None,Nicholas Roerich,Medieval Revel,1903
None,Nicholas Roerich,Moscow. View of Kremlin from Zamoskvorechie.,1903
None,Nicholas Roerich,Old Riga,1903
None,Nicholas Roerich,"Old town, ",1903
None,Nicholas Roerich,Ostrovenka suburbs,1903
None,Nicholas Roerich,Pechora. General view of the courtyard.,1903
None,Nicholas Roerich,Pechora. Monastery walls and towers.,1903
None,Nicholas Roerich,Pechora. Monastery walls and towers.,1903
None,Nicholas Roerich,Pechora. Vestry.,1903
None,Nicholas Roerich,Pskov towers,1903
None,Nicholas Roerich,Rostov the Great,1903
None,Nicholas Roerich,Rostov the Great,1903
None,Nicholas Roerich,Rostov Veliky. Attics of princely houses.,1903
None,Nicholas Roerich,Rostov Veliky. Church on Ishna,1903
None,Nicholas Roerich,Rostov Veliky. Door of the church on Ishna.,1903
None,Nicholas Roerich,Rostov Veliky. Entrance to Kremlin.,1903
None,Nicholas Roerich,Rostov Veliky. Hierarch's towers.,1903
None,Nicholas Roerich,Rostov Veliky. Interior of church of Savior.,1903
None,Nicholas Roerich,Rostov Veliky. Interior of church of Savior.,1903
None,Nicholas Roerich,Rostov Veliky. Interior of church.,1903
None,Nicholas Roerich,"Rostov Veliky. Kremlin., ",1903
None,Nicholas Roerich,Rostov Veliky. Yard in the Kremlin.,1903
None,Nicholas Roerich,"Scarlet Sails (Overseas guests), ",1903
None,Nicholas Roerich,Smolensk. The porch of the convent.,1903
None,Nicholas Roerich,Smolensk. The porch of the convent.,1903
None,Nicholas Roerich,Smolensk. Tower.,1903
None,Nicholas Roerich,Smolensk. Tower.,1903
None,Nicholas Roerich,Smolensk. Tower.,1903
None,Nicholas Roerich,Suzdal. Alexander Nevsky Monastery.,1903
None,Nicholas Roerich,Suzdal. Walls of Saviour-Euthimius Monastery,1903
None,Nicholas Roerich,They build the ships,1903
None,Nicholas Roerich,They build the ships,1903
None,Nicholas Roerich,Troki. Sketch of Troki Monastery,1903
None,Nicholas Roerich,Vilno. Ruins of castle.,1903
None,Nicholas Roerich,Walls of Kremlin in Novgorod,1903
None,Nicholas Roerich,Watchtower in Novgorod,1903
None,Nicholas Roerich,Wenden. Ruins of chapel.,1903
None,Nicholas Roerich,Windows of the house of XVII century,1903
None,Nicholas Roerich,Yaroslavl. Church of Nativity. ,1903
None,Nicholas Roerich,Yaroslavl. Church of the Epiphany. ,1903
None,Nicholas Roerich,Yaroslavl. Church of Virgin Nativity. ,1903
None,Nicholas Roerich,Yaroslavl. Entrance to the St. Nicholas Wet Church. ,1903
None,Nicholas Roerich,Yaroslavl. Saint Basil Church. ,1903
None,Nicholas Roerich,Yuryev-Polsky. St. George's Cathedral.,1903
None,Nicholas Roerich,Yuryev-Polsky. Study of temple.,1903
None,Nicholas Roerich,"Tower of Novgorod Kremlin, ",1903
None,Nicholas Roerich,Pechora. A Half-beleiver (A Seto Woman).,1903
None,Nicholas Roerich,Pechora. A large belfry.,1903
None,Nicholas Roerich,Pskov. The general view of Kremlin.,1903
None,Nicholas Roerich,Alexander Nevsky striking Birder Jarl,1904
None,Nicholas Roerich,Ancient life,1904
None,Nicholas Roerich,Ancient life,1904
None,Nicholas Roerich,"Archangel (Study to ""Treasures of angels"""""""")""""""",1904
None,Nicholas Roerich,Armchair,1904
None,Nicholas Roerich,At the Far East,1904
None,Nicholas Roerich,Old Pskov,1904
None,Nicholas Roerich,Pskov churchyard,1904
None,Nicholas Roerich,Pskov churchyard,1904
None,Nicholas Roerich,Resurrection Monastery in Uglich,1904
None,Nicholas Roerich,Sketch of sofa for workshop,1904
None,Nicholas Roerich,Uglich. Church of prince Dmitry.,1904
None,Nicholas Roerich,Uglich. Porch.,1904
None,Nicholas Roerich,Untitled,1904
None,Nicholas Roerich,Zvenigorod. Holy Gate.,1904
None,Nicholas Roerich,"A bird with spread wings, ",1905
None,Nicholas Roerich,Ancient russians at Dnieper,1905
None,Nicholas Roerich,Apple tree,1905
None,Nicholas Roerich,Archangel with Birds,1905
None,Nicholas Roerich,Birches,1905
None,Nicholas Roerich,"Crows, ",1905
None,Nicholas Roerich,"Ferns, ",1905
None,Nicholas Roerich,Fiery Furnace,1905
None,Nicholas Roerich,"Magician, ",1905
None,Nicholas Roerich,"Parting century, ",1905
None,Nicholas Roerich,Patrol,1905
None,Nicholas Roerich,Sorcerer,1905
None,Nicholas Roerich,Sorcerers,1905
None,Nicholas Roerich,The Hut of Dead,1905
None,Nicholas Roerich,Treasure of Angels,1905
None,Nicholas Roerich,Tsar,1905
None,Nicholas Roerich,Varangian warriors,1905
None,Nicholas Roerich,Water paternoster,1905
None,Nicholas Roerich,Tsar,1905
None,Nicholas Roerich,Battle,1906
None,Nicholas Roerich,Battle,1906
None,Nicholas Roerich,Blind,1906
None,Nicholas Roerich,Blue paintings,1906
None,Nicholas Roerich,Boris and Gleb,1906
None,Nicholas Roerich,Castle,1906
None,Nicholas Roerich,Christ the saviour. Saint Peter and Saint Paul.,1906
None,Nicholas Roerich,Devassari Abuntu turns into stone,1906
None,Nicholas Roerich,Devassari Abuntu with birds,1906
None,Nicholas Roerich,Head of Saviour,1906
None,Nicholas Roerich,Intercession of the Theotokos,1906
None,Nicholas Roerich,Pomeranians. Morning.,1906
None,Nicholas Roerich,Russian warrior,1906
None,Nicholas Roerich,San Gimignano,1906
None,Nicholas Roerich,Saviour Almighty and saints,1906
None,Nicholas Roerich,Saviour Almighty and saints,1906
None,Nicholas Roerich,Savonlinna. Olavinlinna.,1906
None,Nicholas Roerich,Sketch made by travelling in Italy and Switzerland,1906
None,Nicholas Roerich,St. Michael Arhistratig,1906
None,Nicholas Roerich,Town (sketch for carpet),1906
None,Nicholas Roerich,Zmievna,1906
None,Nicholas Roerich,Annunciation. Archangel Gabriel.,1907
None,Nicholas Roerich,Annunciation. Virgin Mary.,1907
None,Nicholas Roerich,Archangel Michael,1907
None,Nicholas Roerich,City,1907
None,Nicholas Roerich,City,1907
None,Nicholas Roerich,City,1907
None,Nicholas Roerich,Costume devotion of Fiery Furnace before Christmas Liturgy in Russian Orthodox Church,1907
None,Nicholas Roerich,Dwelling of Gunding,1907
None,Nicholas Roerich,Earth paternoster,1907
None,Nicholas Roerich,Finland. Punky Harju.,1907
None,Nicholas Roerich,Fire paternoster,1907
None,Nicholas Roerich,Foreign lords,1907
None,Nicholas Roerich,Foreign lords,1907
None,Nicholas Roerich,Hoary Finland,1907
None,Nicholas Roerich,Holy Martyr,1907
None,Nicholas Roerich,Italy,1907
None,Nicholas Roerich,Mist in the forest,1907
None,Nicholas Roerich,Pechora monastery,1907
None,Nicholas Roerich,Perm iconostasis,1907
None,Nicholas Roerich,Pomeranians. Evening.,1907
None,Nicholas Roerich,Punkaharju,1907
None,Nicholas Roerich,Saviour Almighty,1907
None,Nicholas Roerich,Song of the Viking,1907
None,Nicholas Roerich,Symbolic cross on the outer wall in Lohia,1907
None,Nicholas Roerich,The King's Gate with the gate canopy,1907
None,Nicholas Roerich,The King's Gate with the gate canopy. Evangelists.,1907
None,Nicholas Roerich,The King's Gate with the gate canopy. Evangelists.,1907
None,Nicholas Roerich,The King's Gate with the gate canopy. The Last Supper.,1907
None,Nicholas Roerich,The Virgin Holidays,1907
None,Nicholas Roerich,The Virgin Holidays. Adoration of the Magi. Three kings.,1907
None,Nicholas Roerich,The Virgin Holidays. Assumption of the Virgin.,1907
None,Nicholas Roerich,The Virgin Holidays. Introduction of the Virgin in Temple. Holy Family.,1907
