"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Meghalaya",2,1978,2,52,"TURA",62.01,39.15,"ST",11708,658,4,1,"Male","INC",2842,"SINGJAN SANGMA",9.06,"FRIDINA MARAK","IND","F",NA
"Meghalaya",2,1978,2,53,"CHOKPOT",54.36,47.16,"ST",8362,344,3,1,"Male","AHL",2144,"JACKMAN MARAK",7.57,"GREENDASH R. MARKA","INC","M",NA
"Meghalaya",2,1978,2,54,"KHERAPARA",47.06,40.28,"ST",9238,34,3,1,"Male","AHL",1751,"ALFRIEN MARAK",0.78,"HENDON T.SANGMA","IND","M",NA
"Meghalaya",2,1978,2,55,"DALU",66.57,25.72,"ST",7769,94,6,1,"Male","IND",1330,"MUKUL DAS",1.82,"NIMOSH SANGMA","INC","M",NA
"Meghalaya",2,1978,2,56,"DALAMGIRI",63.34,56,"ST",8232,626,2,1,"Male","AHL",2920,"ARMISON MARAK",12.01,"IRA MARAK","INC","M",NA
"Meghalaya",2,1978,2,57,"RANGSAKONA",66.6,60.94,"ST",8677,1265,2,1,"Male","AHL",3522,"JENDEW CH. MARAK",21.89,"SANFORD K. MARAK","INC","M",NA
"Meghalaya",2,1978,2,58,"AMPATIGIRI",66,63.36,"ST",10883,2710,3,1,"Male","INC",4551,"BHADRESWAR KOCH",37.73,"JAGABANDHU BARMAN","IND","M",NA
"Meghalaya",2,1978,2,59,"SALMANPURA",61.19,58.82,"ST",9683,2113,4,1,"Male","IND",3485,"MECKENSON K.SANGMA",35.66,"SAMARENDRO SANGMA","INC","M",NA
"Meghalaya",2,1978,2,60,"MAHENDRAGANJ",82.73,66,"General",9446,2832,5,1,"Male","INC",5158,"MANIK CH. DAS",36.24,"SHAMSUL HAQUE","IND","M",NA
"Meghalaya",3,1983,2,1,"WAR-JAINTIA",71.65,34.14,"ST",13897,159,7,1,"Male","IND",3399,"H. ENOWELL POHSHNA",1.6,"JOHNDENG POHRMEN","INC","M",NA
"Meghalaya",3,1983,2,2,"RYMBAI",73.22,37,"ST",15345,609,5,1,"Male","AHL",4157,"NIHON KSIH",5.42,"OBIL KYNDAIT","INC","M",NA
"Meghalaya",3,1983,2,3,"SUTNGA-SHANGPUNG",71.56,40.78,"ST",12661,713,3,1,"Male","HPD",3695,"BARRISTER PAKEM",7.87,"ONWARDLEYSWELL NONGTDU","INC","M",NA
"Meghalaya",3,1983,2,4,"RALIANG",76.3,40.32,"ST",17283,1371,5,1,"Male","HPD",5317,"HUMPHREY HADEM",10.4,"HAMDON LAMARE","AHL","M",NA
"Meghalaya",3,1983,2,5,"NARTIANG",73.2,30.63,"ST",14468,446,6,1,"Male","IND",3244,"EDWINGSON BAREH",4.21,"H. BRITAINWAR DAN","AHL","M",NA
"Meghalaya",3,1983,2,6,"NONGBAH-WAHIAJER",74.89,24.41,"ST",11814,31,9,1,"Male","HPD",2160,"INDRO PARIAT",0.35,"KATSINGH THUBRU","AHL","M",NA
"Meghalaya",3,1983,2,7,"JOWAI",77.97,26.73,"ST",10992,540,6,1,"Male","INC",2291,"DR. ROYTRE CHRISTOPHER LALOO",6.3,"TYLLI KUNDIAH","AHL","M",NA
"Meghalaya",3,1983,2,8,"MAWHATI",67.26,59.03,"ST",10619,1696,4,1,"Male","HPD",4216,"S.R. MOKSHA",23.75,"MARTIN N. MAJAW","PDC","M",NA
"Meghalaya",3,1983,2,9,"UMROI",67.88,46.07,"ST",11656,1361,6,1,"Male","HPD",3645,"E.K. MAWLONG",17.2,"IALAMDHRANG MASHARING","INC","M",NA
"Meghalaya",3,1983,2,10,"NONGPOH",67.25,39.62,"ST",11323,601,5,1,"Male","INC",3017,"D. DETHWELSON LAPANG",7.89,"CHOSTERFIELD KHONGWIR","HPD","M",NA
"Meghalaya",3,1983,2,11,"JIRANG",53.38,29.28,"ST",11446,332,9,1,"Male","HPD",1789,"GERSON LYNGDOH",5.43,"J. DRINGWELL RYMBAI","INC","M",NA
"Meghalaya",3,1983,2,12,"MAIRANG",72.47,44.72,"ST",12552,1889,5,1,"Male","AHL",4068,"KITDOR SYIEM",20.77,"FULLER LYNGDOH MAWNAI","HPD","M",NA
"Meghalaya",3,1983,2,13,"NONGSPUNG",73.64,56.16,"ST",11667,3202,4,1,"Male","HPD",4825,"WINSTONE SYIEMIONG",37.27,"HERSHON MARBANIANG","IND","M",NA
"Meghalaya",3,1983,2,14,"SOHIONG",64.35,42.38,"ST",13062,992,4,1,"Male","INC",3562,"NIT SHABONG",11.8,"MEDRAS MYLLIEM","HPD","M",NA
"Meghalaya",3,1983,2,15,"MYLLIEM",76.09,33.78,"ST",11450,335,7,1,"Male","AHL",2943,"ORIS LYNGDOH",3.85,"MOHAN ROY KHARKONGOR","PDC","M",NA
