"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa_Daman_&_Diu",1967,21,"D . A . MAHABLU","M","IND",143,NA,NA,5
"Goa_Daman_&_Diu",1967,21,"P . M . PEDRO","M","IND",141,NA,NA,6
"Goa_Daman_&_Diu",1967,21,"P . D . L . DATTU","M","IND",78,NA,NA,7
"Goa_Daman_&_Diu",1967,22,"F . R . S . A . JOAO","M","UGS",3774,NA,NA,1
"Goa_Daman_&_Diu",1967,22,"K . M . JAIWANT","M","MAG",1720,NA,NA,2
"Goa_Daman_&_Diu",1967,22,"A . ALMEIDA","M","UGF",1162,NA,NA,3
"Goa_Daman_&_Diu",1967,22,"J . J . FURTADO","M","IND",1020,NA,NA,4
"Goa_Daman_&_Diu",1967,22,"L . P . TIMOTIO","M","IND",837,NA,NA,5
"Goa_Daman_&_Diu",1967,22,"F . G . RODOLFO","M","IND",101,NA,NA,6
"Goa_Daman_&_Diu",1967,22,"P . GERS","M","IND",38,NA,NA,7
"Goa_Daman_&_Diu",1967,23,"M . E . JOSE","M","UGS",6528,NA,NA,1
"Goa_Daman_&_Diu",1967,23,"C . F . CLODOMIRO","M","IND",1008,NA,NA,2
"Goa_Daman_&_Diu",1967,23,"L . LEITAO","M","UGF",964,NA,NA,3
"Goa_Daman_&_Diu",1967,23,"S . BHANDARI","M","IND",121,NA,NA,4
"Goa_Daman_&_Diu",1967,23,"C . J . F . TIAGO","M","IND",105,NA,NA,5
"Goa_Daman_&_Diu",1967,23,"M . F . ANTONIO","M","IND",33,NA,NA,6
"Goa_Daman_&_Diu",1967,24,"V . L . MAURICIO","M","UGS",6546,NA,NA,1
"Goa_Daman_&_Diu",1967,24,"D . P . SANTANO","M","MAG",2831,NA,NA,2
"Goa_Daman_&_Diu",1967,24,"A . D . L . FURTADO","M","UGF",1264,NA,NA,3
"Goa_Daman_&_Diu",1967,24,"E . DIAS","M","IND",221,NA,NA,4
"Goa_Daman_&_Diu",1967,24,"P . R . V . J . LOURENCO","M","IND",107,NA,NA,5
"Goa_Daman_&_Diu",1967,24,"B . E . LILY","M","IND",32,NA,NA,6
"Goa_Daman_&_Diu",1967,25,"N . A . NARCINVA","M","UGS",4905,NA,NA,1
"Goa_Daman_&_Diu",1967,25,"S . V . PURSHOTAM","M","MAG",2832,NA,NA,2
"Goa_Daman_&_Diu",1967,25,"P . PINTO","M","IND",368,NA,NA,3
"Goa_Daman_&_Diu",1967,25,"D . T . RAFAEL","M","IND",133,NA,NA,4
"Goa_Daman_&_Diu",1967,25,"C . A . PUNDOLIKA","M","IND",94,NA,NA,5
"Goa_Daman_&_Diu",1967,25,"B . G . YESHVANT","M","IND",68,NA,NA,6
"Goa_Daman_&_Diu",1967,25,"M . N . JAVERBEAI","M","IND",61,NA,NA,7
"Goa_Daman_&_Diu",1967,25,"S . BHANDARI","M","IND",8,NA,NA,8
"Goa_Daman_&_Diu",1967,25,"S . U . SHANKAR","M","IND",4,NA,NA,9
"Goa_Daman_&_Diu",1967,26,"B . R . JOAQUIM","M","UGS",8778,NA,NA,1
"Goa_Daman_&_Diu",1967,26,"C . A . M . JOSE","M","IND",556,NA,NA,2
"Goa_Daman_&_Diu",1967,26,"C . J . JOAO","M","IND",337,NA,NA,3
"Goa_Daman_&_Diu",1967,26,"E . PIMENTA","M","UGF",200,NA,NA,4
"Goa_Daman_&_Diu",1967,26,"L . J . H . ANTONA","M","IND",183,NA,NA,5
"Goa_Daman_&_Diu",1967,26,"A . R . ESTIBEIRO","M","IND",107,NA,NA,6
"Goa_Daman_&_Diu",1967,27,"L . P . BARBOSA","M","UGS",6977,NA,NA,1
"Goa_Daman_&_Diu",1967,27,"L . C . CARVALHO","M","IND",1662,NA,NA,2
"Goa_Daman_&_Diu",1967,27,"B . S . REBELLO","M","IND",289,NA,NA,3
"Goa_Daman_&_Diu",1967,27,"G . B . JOAO","M","IND",130,NA,NA,4
"Goa_Daman_&_Diu",1967,28,"G . PATIL","M","MAG",5570,NA,NA,1
"Goa_Daman_&_Diu",1967,28,"M . R . MANUEL","M","UGS",3932,NA,NA,2
"Goa_Daman_&_Diu",1967,28,"F . MACHADO","M","IND",960,NA,NA,3
