"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Tamil_Nadu",1971,62,"CHIDAMBARAM","GEN","R. GOPALKRISHNAN","NCO",34071,2,47.97
"Tamil_Nadu",1971,62,"CHIDAMBARAM","GEN","SATCHIDANANDAMA","IND",1206,3,1.7
"Tamil_Nadu",1971,63,"VRIDHACHALAM","GEN","M. SELVRAJ","DMK",42132,1,54.26
"Tamil_Nadu",1971,63,"VRIDHACHALAM","GEN","B. THIYAGARAJAN","NCO",34934,2,44.99
"Tamil_Nadu",1971,63,"VRIDHACHALAM","GEN","R. KRISHANASAMI","IND",579,3,0.75
"Tamil_Nadu",1971,64,"MANGALUR","SC","G. JABAMALAI","DMK",32612,1,52.24
"Tamil_Nadu",1971,64,"MANGALUR","SC","R. PERUMAL","NCO",21114,2,33.82
"Tamil_Nadu",1971,64,"MANGALUR","SC","A. KRISHNAN","IND",3967,3,6.35
"Tamil_Nadu",1971,64,"MANGALUR","SC","P. VEDAMANICKAM","IND",3730,4,5.97
"Tamil_Nadu",1971,64,"MANGALUR","SC","V. DURAISAMI","IND",1008,5,1.61
"Tamil_Nadu",1971,65,"ULUNDURPET","GEN","V. SUBRAMANIAM","DMK",36191,1,57.87
"Tamil_Nadu",1971,65,"ULUNDURPET","GEN","N. PO. NAMBALAM","NCO",25236,2,40.36
"Tamil_Nadu",1971,65,"ULUNDURPET","GEN","M. SAMIKKANNU PADAYACHI","IND",1107,3,1.77
"Tamil_Nadu",1971,66,"TIRUKKOILUR","GEN","A. S. KUMARASAMY","DMK",38520,1,55.27
"Tamil_Nadu",1971,66,"TIRUKKOILUR","GEN","A. VADIVEL","NCO",31171,2,44.73
"Tamil_Nadu",1971,67,"MUGAIYUR","GEN","A. G. PADMAVATHI","DMK",38744,1,59.98
"Tamil_Nadu",1971,67,"MUGAIYUR","GEN","K. A. RANGANATHAN","NCO",19605,2,30.35
"Tamil_Nadu",1971,67,"MUGAIYUR","GEN","M. GOVINDARASAN","IND",4581,3,7.09
"Tamil_Nadu",1971,67,"MUGAIYUR","GEN","E. VENKATESAPERUMAL","IND",1662,4,2.57
"Tamil_Nadu",1971,68,"RISHIVADIYAM","SC","N. DHARMALING A. M.","DMK",29350,1,51.86
"Tamil_Nadu",1971,68,"RISHIVADIYAM","SC","MAPPAN K.","NCO",27242,2,48.14
"Tamil_Nadu",1971,69,"SANKARAPURAM","GEN","N. NATCHIYAPPAN","DMK",28544,1,50.06
"Tamil_Nadu",1971,69,"SANKARAPURAM","GEN","DURAIMUTHUSAMY","NCO",28472,2,49.94
"Tamil_Nadu",1971,70,"KALLAKURICHI","GEN","D. KESAVALU","DMK",38513,1,52.84
"Tamil_Nadu",1971,70,"KALLAKURICHI","GEN","S. SIVARAMAN","NCO",34374,2,47.16
"Tamil_Nadu",1971,71,"HOSUR","GEN","B. VENKATASAMY","SWA",28259,1,63.81
"Tamil_Nadu",1971,71,"HOSUR","GEN","T. VENKATA REDDY","IND",15063,2,34.01
"Tamil_Nadu",1971,71,"HOSUR","GEN","KULLAPPA","IND",965,3,2.18
"Tamil_Nadu",1971,72,"UDDANAPALLE","GEN","K. S. KOTHANADARAMAIAH","IND",13854,1,32.2
"Tamil_Nadu",1971,72,"UDDANAPALLE","GEN","N. RAMACHANDRA REDDY","NCO",13384,2,31.11
