"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Nagaland",3,1974,2,44,"PHOMCHING",65.01,44.49,"General",4913,584,4,1,"Male","NNO",1421,"WANPEN",18.28,"POWANG","UDF","M",NA
"Nagaland",3,1974,2,45,"TEHOK",82.53,40.59,"General",6063,514,3,1,"Male","NNO",2031,"HENTOK",10.27,"MANLIM","UDF","M",NA
"Nagaland",3,1974,2,46,"MONTWOUN",82.47,40.72,"General",6006,515,3,1,"Male","NNO",2017,"TINGNEI KOYNAK",10.4,"METHNA","UDF","M",NA
"Nagaland",3,1974,2,47,"ABOI",82.63,51.27,"General",5486,115,2,1,"Male","UDF",2324,"NYEIWANG",2.54,"LONGNEIM","NNO","M",NA
"Nagaland",3,1974,2,48,"MOKA",62.49,50.31,"General",5852,857,3,1,"Male","NNO",1840,"ANDEN",23.43,"S. MANWAI","UDF","M",NA
"Nagaland",3,1974,2,49,"TAMLU",88.92,32.35,"General",5865,484,6,1,"Male","UDF",1687,"WOKSHING",9.28,"BANGJAK PHOM","IND","M",NA
"Nagaland",3,1974,2,50,"LONG LENG",79.88,26.21,"General",7728,237,5,1,"Male","IND",1618,"N. METPONG PHOM",3.84,"A. L. CHONGKO PHOM","IND","M",NA
"Nagaland",3,1974,2,51,"NOKSAN",90.89,60.81,"General",4371,881,3,1,"Male","NNO",2416,"I. L. CHINGMAK",22.17,"CHUNGSHEN CHANG","IND","M",NA
"Nagaland",3,1974,2,52,"LONGKHIM CHARE",84.78,39.4,"General",7972,227,3,1,"Male","IND",2663,"L. J. TOSHI SANGTAM",3.36,"HORANG","NNO","M",NA
"Nagaland",3,1974,2,53,"TUENGSANG SADAR I",45.31,32.95,"General",8233,111,4,1,"Male","IND",1229,"H. SAOCHANG",2.98,"CHITEN SANGTAM","NNO","M",NA
"Nagaland",3,1974,2,54,"TUENSANG SADAR I I",76.77,46.16,"General",6143,789,3,1,"Male","NNO",2177,"M. YANCHU CHANG",16.73,"ZUTCHU LOYEM","IND","M",NA
"Nagaland",3,1974,2,55,"TOBU",NA,NA,"General",0,0,1,1,"Male","UDF",0,"NUKLO",NA,NA,NA,NA,NA
"Nagaland",3,1974,2,56,"NOKLAK",59.45,38.5,"General",7393,58,4,1,"Male","NNO",1692,"TOCHI HANSO",1.32,"N. THANGONG","UDF","M",NA
"Nagaland",3,1974,2,57,"THONOKNYU",74.58,35.76,"General",6239,685,5,1,"Male","UDF",1664,"MONGCHUA",14.72,"M. T. MONGBA","NNO","M",NA
"Nagaland",3,1974,2,58,"SHAMTORR CHESSORE",65.05,51.23,"General",7420,1284,3,1,"Male","NNO",2473,"P. MONOKIU",26.6,"K. ZUNGKUM YIMCHUNGER","IND","M",NA
"Nagaland",3,1974,2,59,"SIYUCHONG SITIMI",80.03,33.41,"General",6934,490,4,1,"Male","IND",1854,"ZHETOVI",8.83,"KICHINGSE","NNO","M",NA
"Nagaland",3,1974,2,60,"PUNGRO KIPHIRE",77.17,37.42,"General",6040,246,3,1,"Male","UDF",1744,"ROTHRONG",5.28,"KECHINGKAM","NNO","M",NA
"Nagaland",4,1977,2,1,"DIMAPUR-I",58.66,39.85,"General",10357,482,6,1,"Male","INC",2421,"AWAR HUSSAIN",7.93,"CHALIE KEVICHUSA","UDF","M",NA
"Nagaland",4,1977,2,2,"DIMAPUR-II",60.07,47.27,"General",11997,592,3,1,"Male","INC",3406,"I. VIKHESHE",8.22,"NEISATUO KIDITSU","UDF","M",NA
"Nagaland",4,1977,2,3,"DIMAPUR-III",85.78,41.16,"General",5118,449,3,1,"Male","INC",1807,"DEBALAL MECH",10.23,"SATISH LANGTHA","IND","M",NA
"Nagaland",4,1977,2,4,"GHASPANI-I",62.88,38.14,"General",12209,248,5,1,"Male","IND",2928,"K. SHIKHU",3.23,"LHOUVISIER","UDF","M",NA
"Nagaland",4,1977,2,5,"GHASPANI-II",78.39,30.92,"General",9263,228,5,1,"Male","UDF",2245,"ROKONICHA",3.14,"LANGKAM","IND","M",NA
"Nagaland",4,1977,2,6,"TENNING",88.51,31.79,"General",7904,17,4,1,"Male","INC",2224,"N. C. ZELING",0.24,"AZU NEWMAI","UDF","M",NA
"Nagaland",4,1977,2,7,"PEREN",76.85,47.85,"General",9582,1520,3,1,"Male","UDF",3524,"L. LUNALANG",20.64,"IMRIET DIEING","IND","M",NA
