Country,Artist_Name,Artwork_Name,Year
Italian,"Amedeo Modigliani","Jacques and Berthe Lipchitz",1917
Italian,"Amedeo Modigliani","Jeanne Hebuterne in Red Shawl",1917
Italian,"Amedeo Modigliani","Jeanne Hebuterne with Hat and Necklace",1917
Italian,"Amedeo Modigliani","Jeanne Hebuterne with Necklace",1917
Italian,"Amedeo Modigliani","Le grand Nu (The great nude)",1917
Italian,"Amedeo Modigliani","Leopold Zborowski with a walking stick",1917
Italian,"Amedeo Modigliani",Louise,1917
Italian,"Amedeo Modigliani","Lunia Czechowska",1917
Italian,"Amedeo Modigliani","Lying nude",1917
Italian,"Amedeo Modigliani","Madame Georges van Muyden",1917
Italian,"Amedeo Modigliani","Madame Zborowska with clasped hands, ",1917
Italian,"Amedeo Modigliani",Marcelle,1917
Italian,"Amedeo Modigliani","Minoutcha, ",1917
Italian,"Amedeo Modigliani",Nude,1917
Italian,"Amedeo Modigliani","Nude Looking over Her Right Shoulder",1917
Italian,"Amedeo Modigliani","Nude seating on a sofa",1917
Italian,"Amedeo Modigliani","Nude with Coral Necklace",1917
Italian,"Amedeo Modigliani","Nude with Necklace",1917
Italian,"Amedeo Modigliani","Oscar Miestchaninoff",1917
Italian,"Amedeo Modigliani","Portrait of a girl (Victoria)",1917
Italian,"Amedeo Modigliani","Portrait of a Woman in a Black Tie",1917
Italian,"Amedeo Modigliani","Portrait of Anna Zborowska",1917
Italian,"Amedeo Modigliani","Portrait of Blaise Cendrars",1917
Italian,"Amedeo Modigliani","Portrait of Chaim Soutine",1917
Italian,"Amedeo Modigliani","Portrait of Doctor Devaraigne",1917
Italian,"Amedeo Modigliani","Portrait of Elena Pavlowski",1917
Italian,"Amedeo Modigliani","Portrait of George Ortiz",1917
Italian,"Amedeo Modigliani","Portrait of Jean Cocteau",1917
Italian,"Amedeo Modigliani","Portrait of Leon Bakst",1917
Italian,"Amedeo Modigliani","Portrait of Leopold Zborowski, ",1917
Italian,"Amedeo Modigliani","Portrait of Leopold Zborowski",1917
Italian,"Amedeo Modigliani","Portrait of Lunia Czechowska in white blouse",1917
Italian,"Amedeo Modigliani","Portrait of Madame Kisling, ",1917
Italian,"Amedeo Modigliani","Portrait of Madame Zborowska",1917
Italian,"Amedeo Modigliani","Portrait of Pardy, ",1917
Italian,"Amedeo Modigliani","Portrait of the Mechanical",1917
Italian,"Amedeo Modigliani","Reclining nude, ",1917
Italian,"Amedeo Modigliani","Reclining nude",1917
Italian,"Amedeo Modigliani","Reclining nude",1917
Italian,"Amedeo Modigliani","Reclining nude",1917
Italian,"Amedeo Modigliani","Reclining nude from the Back",1917
Italian,"Amedeo Modigliani","Sleeping Nude with Arms Open (Red Nude)",1917
Italian,"Amedeo Modigliani","Reclining nude with Blue Cushion",1917
Italian,"Amedeo Modigliani","Reclining nude with folded arms behind her head",1917
Italian,"Amedeo Modigliani","Reclining nude with Left Arm Resting on Forehead",1917
Italian,"Amedeo Modigliani","Recumbent nude",1917
Italian,"Amedeo Modigliani","Seated nude",1917
Italian,"Amedeo Modigliani","Seated Nude",1917
Italian,"Amedeo Modigliani","Seated nude with a Shirt",1917
Italian,"Amedeo Modigliani","Seated nude with Necklace",1917
Italian,"Amedeo Modigliani","The Blue Blouse, ",1917
Italian,"Amedeo Modigliani","The Mistress",1917
Italian,"Amedeo Modigliani","Venus (Standing nude)",1917
Italian,"Amedeo Modigliani","Woman with a Black Tie",1917
Italian,"Amedeo Modigliani","Woman With a Necklace",1917
Italian,"Amedeo Modigliani","Woman with red hair",1917
Italian,"Amedeo Modigliani","Woman with White Coat",1917
Italian,"Amedeo Modigliani","Women with Red Hair",1917
Italian,"Amedeo Modigliani","Young Girl in a Striped Shirt",1917
Italian,"Amedeo Modigliani","A young girl",1918
Italian,"Amedeo Modigliani","A Young Girl with a Black Overall",1918
Italian,"Amedeo Modigliani","Boy in Shorts",1918
Italian,"Amedeo Modigliani","Burgundian Woman",1918
Italian,"Amedeo Modigliani","Dark Young Woman Seated by a Bed",1918
Italian,"Amedeo Modigliani","Elvira with a white collar",1918
Italian,"Amedeo Modigliani","Germaine Survage with Earrings",1918
Italian,"Amedeo Modigliani","Girl in a Sailor's Blouse",1918
Italian,"Amedeo Modigliani","Girl in the shirt (Red-haired girl) ",1918
Italian,"Amedeo Modigliani","Girl with Pigtails",1918
Italian,"Amedeo Modigliani","Head of a Girl, ",1918
Italian,"Amedeo Modigliani","Jeanne Hebuterne",1918
Italian,"Amedeo Modigliani","Jeanne Hebuterne",1918
Italian,"Amedeo Modigliani","Leopold Zborowski",1918
Italian,"Amedeo Modigliani","Little Girl in Black Apron",1918
Italian,"Amedeo Modigliani","Little girl in blue",1918
Italian,"Amedeo Modigliani","Lunia Czechowska, ",1918
Italian,"Amedeo Modigliani","Lunia Czechowska with her left hand on her cheek",1918
Italian,"Amedeo Modigliani","Man with a Glass of Wine, ",1918
Italian,"Amedeo Modigliani","Man with a Pipe (The Notary of Nice)",1918
Italian,"Amedeo Modigliani","Marie, daughter of the people",1918
Italian,"Amedeo Modigliani","Nude on sofa ",1918
Italian,"Amedeo Modigliani","Pierre Edouard Baranowski",1918
Italian,"Amedeo Modigliani","Portrait of a Young Woman, ",1918
Italian,"Amedeo Modigliani","Portrait of a Young Woman, ",1918
Italian,"Amedeo Modigliani","Portrait of Jeanne Hebuterne",1918
Italian,"Amedeo Modigliani","Portrait of Jeanne Hebuterne",1918
Italian,"Amedeo Modigliani","Portrait of Jeanne Hebuterne",1918
Italian,"Amedeo Modigliani","Portrait of Jeanne Hebuterne",1918
Italian,"Amedeo Modigliani","Portrait of Jeanne Hebuterne in a Blue Chair",1918
Italian,"Amedeo Modigliani","Portrait of Jeanne Hebuterne in a large hat, ",1918
Italian,"Amedeo Modigliani","Portrait of Lunia Czechowska",1918
Italian,"Amedeo Modigliani","Portrait of Madame Survage",1918
Italian,"Amedeo Modigliani","Portrait of Morgan Russell",1918
Italian,"Amedeo Modigliani","Red-headed Girl in Evening Dress",1918
Italian,"Amedeo Modigliani","Redheaded woman wearing a pendant",1918
Italian,"Amedeo Modigliani","Seated Boy with Cap",1918
Italian,"Amedeo Modigliani","Seated Jeanne Hebuterne",1918
Italian,"Amedeo Modigliani","Seated nude",1918
Italian,"Amedeo Modigliani","Seated Young Woman",1918
Italian,"Amedeo Modigliani","Seated Young Woman, ",1918
Italian,"Amedeo Modigliani","Servant Girl, ",1918
Italian,"Amedeo Modigliani","Sitting man on orange background",1918
Italian,"Amedeo Modigliani","Standing nude (Elvira)",1918
Italian,"Amedeo Modigliani","The Artist's Wife",1918
Italian,"Amedeo Modigliani","The Black Dress",1918
Italian,"Amedeo Modigliani","The Boy, ",1918
Italian,"Amedeo Modigliani","The Caretaker's Son",1918
Italian,"Amedeo Modigliani","The Little Peasant",1918
Italian,"Amedeo Modigliani","The Man with the Monocle, ",1918
Italian,"Amedeo Modigliani","The Pretty Vegetable Vendor",1918
Italian,"Amedeo Modigliani","The Servant Girl, ",1918
Italian,"Amedeo Modigliani","The young apprentice, ",1918
Italian,"Amedeo Modigliani","The Zouave",1918
Italian,"Amedeo Modigliani","Two girls",1918
Italian,"Amedeo Modigliani","Woman with a Green Necklace (Madame Menier)",1918
Italian,"Amedeo Modigliani","Woman with a Red Necklace",1918
Italian,"Amedeo Modigliani","Woman with Blue Eyes",1918
Italian,"Amedeo Modigliani","Young brunette girl sitting",1918
Italian,"Amedeo Modigliani","Young Girl in Beret",1918
Italian,"Amedeo Modigliani","Young Girl Seated",1918
Italian,"Amedeo Modigliani","Young servant girl, ",1918
Italian,"Amedeo Modigliani","Young woman, ",1918
Italian,"Amedeo Modigliani","Young Woman in a Yellow Dress (Madame Modot)",1918
Italian,"Amedeo Modigliani","Young Woman of the People",1918
Italian,"Amedeo Modigliani","Annie Bjarne",1919
Italian,"Amedeo Modigliani","Cypress Trees and House",1919
Italian,"Amedeo Modigliani","Flower vendor",1919
Italian,"Amedeo Modigliani","Frans Hellens",1919
Italian,"Amedeo Modigliani","Girl in Blue",1919
Italian,"Amedeo Modigliani","Girl with a polka-dot blouse",1919
Italian,"Amedeo Modigliani","Gypsy Woman with a Baby",1919
Italian,"Amedeo Modigliani","Hanka Zborowska",1919
Italian,"Amedeo Modigliani","Jeanne Hebuterne",1919
Italian,"Amedeo Modigliani","Jeanne Hebuterne",1919
Italian,"Amedeo Modigliani","Jeanne Hebuterne (with a scarf)",1919
Italian,"Amedeo Modigliani","Jeanne Hebuterne in a Hat, ",1919
Italian,"Amedeo Modigliani","Jeanne Hebuterne in a Yellow Jumper",1919
Italian,"Amedeo Modigliani","Jeanne Hebuterne with white collar",1919
Italian,"Amedeo Modigliani","Landscape, ",1919
Italian,"Amedeo Modigliani","Landscape, Southern France",1919
Italian,"Amedeo Modigliani","Little Serving Woman",1919
