"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Haryana",2,1968,2,63,"BADHRA",55.37,33.9,"General",61044,2712,8,1,"Male","VHP",11460,"AMIR SINGH",8.02,"ATTAR SINGH","IND","M",NA
"Haryana",2,1968,2,64,"DADRI",39.19,53.41,"SC",56681,4956,6,1,"Male","INC",11864,"GANPAT RAI",22.31,"HARNAM SINGH","SSP","M",NA
"Haryana",2,1968,2,65,"LOHARU",52.86,49.11,"General",55780,1498,4,1,"Female","INC",14480,"CHANDRAVATI",5.08,"TULSI RAM","IND","M",NA
"Haryana",2,1968,2,66,"TOSHAM",56.41,29.94,"General",53932,1249,7,1,"Male","INC",9109,"BANSI LAL",4.11,"JANGBIR SINGH","SSP","M",NA
"Haryana",2,1968,2,67,"BHIWANI",54.38,46.53,"General",53634,1188,6,1,"Male","INC",13572,"BANARSI DASS",4.07,"BHAGWAN DEV","BJS","M",NA
"Haryana",2,1968,2,68,"MUNDHAL KHURD",59.63,38.42,"General",51846,1422,6,1,"Male","INC",11878,"SARUP SINGH",4.6,"JASWANT SINGH","SWA","M",NA
"Haryana",2,1968,2,69,"NARNAUND",50.95,53.19,"General",55242,6738,8,1,"Male","SWA",14973,"JOGINDER SINGH",23.94,"RAMESHWAR DUTT","INC","M",NA
"Haryana",2,1968,2,70,"HANSI",54.96,46.28,"General",53500,4245,4,1,"Male","INC",13608,"HARI SINGH",14.44,"AJIT SINGH","VHP","M",NA
"Haryana",2,1968,2,71,"BAWANIKHERA",40.97,44.16,"SC",53122,2214,5,1,"Male","INC",9611,"PARBHU SINGH",10.17,"AMAR SINGH","SWA","M",NA
"Haryana",2,1968,2,72,"ADAMPUR",69.95,59.26,"General",57223,10044,4,1,"Male","INC",23723,"BHAJAN LAL",25.09,"BALRAJ SINGH","IND","M",NA
"Haryana",2,1968,2,73,"HISSAR",58.95,47.03,"General",63672,1159,4,1,"Male","BKD",17654,"BALWANT RAI TAYAL",3.09,"GULAB SINGH","INC","M",NA
"Haryana",2,1968,2,74,"BARWALA",39.15,45.89,"SC",55212,371,3,1,"Male","INC",9919,"GORDHAN DASS",1.72,"PIR CHAND","BKD","M",NA
"Haryana",2,1968,2,75,"TOHANA",53.81,46.66,"General",58232,6465,6,1,"Male","VHP",14621,"HARPAL SINGH",20.63,"MEHAR CHAND","INC","M",NA
"Haryana",2,1968,2,76,"FATEHABAD",63.47,57.22,"General",66156,6066,2,1,"Male","INC",24029,"POKAR RAM",14.45,"LEELA KRISHAN","IND","M",NA
