"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa",1989,34,"MASCARENHAS JOSEPH MINGUI","M","IND",2398,NA,NA,3
"Goa",1989,34,"D'SOUZA ARECIO AGAPITO","M","IND",2338,NA,NA,4
"Goa",1989,34,"VELVATKAR PRAKASH RAMNATH","M","IND",550,NA,NA,5
"Goa",1989,34,"DESSAI YESHWANT FECHO","M","IND",44,NA,NA,6
"Goa",1989,34,"FERNANDES MILTOM PIEDADE","M","IND",29,NA,NA,7
"Goa",1989,34,"DESSAI RAMESH UTTAM","M","JD",24,NA,NA,8
"Goa",1989,35,"AMASHEKAR MOHAN ANANT","M","MAG",8737,NA,NA,1
"Goa",1989,35,"DESAIMADHAVRAO SHIVAJIRAO","M","INC",5388,NA,NA,2
"Goa",1989,35,"KHEDAKAR YASHWANT UTTARM","M","CPI",629,NA,NA,3
"Goa",1989,36,"PRABHU DESAI RANU ANANT","M","MAG",7092,NA,NA,1
"Goa",1989,36,"PANDU VASU NAIK","M","INC",4509,NA,NA,2
"Goa",1989,36,"DESAI DILKUSH FOTU","M","IND",451,NA,NA,3
"Goa",1989,36,"GARVALHO PHILIP CAITAN","M","IND",93,NA,NA,4
"Goa",1989,36,"LOPES AGUSTIN NIKLAU","M","IND",52,NA,NA,5
"Goa",1989,36,"ARUN VISHUNDAS KOSAMBE","M","IND",16,NA,NA,6
"Goa",1989,37,"DOMNICK FERNANDES","M","INC",8059,NA,NA,1
"Goa",1989,37,"PRABHU DESAI ANIL HARI","M","MAG",6683,NA,NA,2
"Goa",1989,37,"S. DESAI PRAKASH MAHADEO","M","JNP(JP)",128,NA,NA,3
"Goa",1989,38,"VALIP PRAKASH SHANKAR","M","MAG",9229,NA,NA,1
"Goa",1989,38,"GAUNS DESAI VOIKUNT GOVIND","M","INC",4919,NA,NA,2
"Goa",1989,38,"DESAI AMRUT DIKUSH","M","IND",413,NA,NA,3
"Goa",1989,38,"KHAR HAMZA ISSAK","M","JNP(JP)",74,NA,NA,4
"Goa",1989,39,"BANDEKAR SANJAY VIMAL","M","MAG",5938,NA,NA,1
"Goa",1989,39,"FERNANDES JOAO JOSE JOAQUIM S.","M","IND",2608,NA,NA,2
"Goa",1989,39,"KANKONKAR SURESH BHIKU","M","INC",1897,NA,NA,3
"Goa",1989,39,"SAWANT ANANT GANABA","M","IND",41,NA,NA,4
"Goa",1989,39,"VALIP SUKDO DHULO","M","IND",17,NA,NA,5
"Goa",1989,40,"VASU PAIK GAONKAR","M","INC",4192,NA,NA,1
"Goa",1989,40,"ACHARYA GOVIND RAGHU CHANDRA","M","SHS",4107,NA,NA,2
"Goa",1989,40,"PAINGUINKAR PRABHAKAR NARAYAN","M","IND",196,NA,NA,3
"Goa",1989,40,"VELIP BABU RAMA","M","IND",134,NA,NA,4
"Goa",1989,40,"JOSE VIRGILIO COUNTINHO","M","IND",98,NA,NA,5
"Goa",1989,40,"KAMAT MADHUSUDAN HARI","M","IND",68,NA,NA,6
"Goa",1989,40,"D SOUZA SILVESTRE XAVIER","M","IND",48,NA,NA,7
"Goa",1989,40,"NAIK PRASHANT MUKUND","M","GLP",38,NA,NA,8
"Goa",1989,40,"PAINGUINKAR KASHIBAI NARAYAN","F","IND",26,NA,NA,9
"Goa",1994,1,"PARAB SANGEETA GOPAL","F","INC",6989,NA,NA,1
"Goa",1994,1,"KHALAP RAMAKANT DATTARAM","M","MAG",6356,NA,NA,2
"Goa",1994,1,"JADHAV CHANDRAKANT SAKHARAM","M","BSP",290,NA,NA,3
"Goa",1994,1,"NAIK BAPLA RAYA","M","IND",204,NA,NA,4
"Goa",1994,1,"BHARAT KRISHNA TARI","M","IND",50,NA,NA,5
"Goa",1994,1,"ASOLKAR MANOHAR DATTARAM","M","IND",44,NA,NA,6
"Goa",1994,1,"HANJUNKAR SUNIL JAGANATH","M","IND",12,NA,NA,7
"Goa",1994,2,"KOTKAR PARSHURAM NAGESH","M","MAG",8198,NA,NA,1
"Goa",1994,2,"SALGAONKAR SHANKAR KASHINATH","M","INC",3919,NA,NA,2
"Goa",1994,2,"GAWANDI BABAN GANESH","M","IND",243,NA,NA,3
"Goa",1994,2,"KORGAONKAR RATIKANT SHANKAR","M","IND",213,NA,NA,4
"Goa",1994,2,"ASOLKAR ARJUN ATMARAM","M","BSP",176,NA,NA,5
